"Date";"Sc";"Ec";"IAc1";"IAc2";"IAc3";"ISc1";"ISc2";"ISc3";"Cc1";"Cc2";"Cc3";"Cc4";"Dc";"Rc";"StCare";"EMuc";"IAMuc1";"IAMuc2";"IAMuc3";"ISMuc1";"ISMuc2";"ISMuc3";"Vac0";"Vac1";"EVac";"IAVac1";"IAVac2";"IAVac3";"ISVac1";"ISVac2";"ISVac3";"EVaMuc";"IAVaMuc1";"IAVaMuc2";"IAVaMuc3";"ISVaMuc1";"ISVaMuc2";"ISVaMuc3";"CVac1";"CVac2";"CVac3";"CVac4";"DVac";"SumIsc";"vr1";"vr2";"pcrit";"pdeath";"criticalallcomp";"simulatedcumuldeath";"simulateddailydeath";"ReportedCumlPosCases";"ReportedDailyPosCases";"procentmeasdyn";"dailyvaccination";"dailytests"
2020-03-04;1361810,32121861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0,331282747;0,0282930581208121;0,0964478329918216;0;0;0;0;0;0,185363830196972;0;128008
2020-03-05;1361786,01347494;24,3077436749436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0,331282747;0,0282930581208121;0,0964478329918216;0;0;0;0;0;0,185363830196972;0;128008
2020-03-06;1361761,70573127;41,9263832015832;6,68910414830403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0,331282747;0,0282930581208121;0,0964478329918216;0;0;0;0;0;0,185363830196972;0;128008
2020-03-07;1361729,1719929;62,922648260208;14,6631637807508;1,78170683715389;0;1,78170683715388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0,331282747;0,0282930581208121;0,0964478329918216;0;0;0;0;0;0,185363830196972;0;128008
2020-03-08;1361683,91563632;90,8636935928418;24,1671273268984;4,54175540750672;1,14562528121889;4,08723720830372;1,58880478242199;0;0,0113386979998966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,78170683715388;1;0,331282747;0,0282930581208121;0,0964478329918216;0,0113386979998966;0;0;0;0;0,185363830196972;0;128008
2020-03-09;1361620,49366302;129,281424714004;36,2970787104232;8,05858321711406;3,32931366914666;6,85365191516494;3,7883883409615;1,44384934053853;0,0358024605688545;0,00139799544167384;0;0,000149226171775278;0,0012868090302513;0,736629201616805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,68738068872561;1;0,331282747;0,0282930581208121;0,0964478329918216;0,0373496821823036;0;0;0,000930684414178539;0,000930684414178539;0,185363830196972;0;128008
2020-03-10;1361537,18703501;177,011862434228;52,5371211715007;12,5450433681821;6,37020156544324;10,3664896225031;6,45418719336759;3,56158685886113;0,0745333536127964;0,00562146694726839;0,000190763415947832;5,827741095081e-06;0,00496969760827562;4,20237028093766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,1245260878775;0,922897007685157;0,305739855904019;0,0282930581208121;0,0964478329918216;0,0803514117171077;1,69808982403655e-09;1,69808982403655e-09;0,0186401237568894;0,0177094393427108;0,185363830196972;0;128008
2020-03-11;1361430,72370993;234,764340503673;73,2604392328094;18,4724309634006;10,3405825109668;15,050152996922;9,82775302890145;6,15846775510751;0,130334757027627;0,0140439184001708;0,000931809864135293;0,000962743707138375;0,0102210917193179;11,566821340653;2,60306148212575e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,7925999993101;0,845794015370315;0,280196964808038;0,0282930581208121;0,0964478329918216;0,146273228999071;1,19408767970464e-08;1,02427869730098e-08;0,0933931536462675;0,0747530298893781;0,185363830196972;0;128008
2020-03-12;1361288,89799687;311,986643842587;98,8366122440154;26,1084028507737;15,5693053153483;21,0472917052079;14,309381691635;9,43797740763279;0,208328394097123;0,0281970726804501;0,00272102214627121;0;0,0221458649582795;23,8673507529878;0,000150577639464324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35,7863644736423;0,845794015370315;0,280196964808038;0,0282930581208121;0,0964478329918216;0,239246488923845;5,03056478333706e-08;3,83647710363242e-08;0,284112886764573;0,190719733118306;0,185363830196972;0;128008
2020-03-13;1361104,72134903;410,309533255563;132,038217596764;35,6469553529775;22,3458727764139;28,4708833362104;20,0624754303777;13,7806380551962;0,313844919274188;0,050035120138287;0,00619735567346834;0,002741765299992;0,0337353577530072;42,5395194501055;0,000506816884765598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55,2999828267199;0,845794015370315;0,280196964808038;0,0282930581208121;0,0964478329918216;0,372819160385935;1,78725541682852e-07;1,28419893849481e-07;0,662866128908698;0,378753242144125;0,185363830196972;0;128008
2020-03-14;1360867,69877292;534,421456787442;174,609587111264;47,8958489810754;30,898377683244;38,0709432712323;27,202555709632;19,3662622398192;0,452206576786057;0,08190283080768;0,0121792361914853;0;0,0612763526564397;69,5542538511804;0,00130179524701186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81,6260593673188;0,845794015370315;0,280196964808038;0,0282930581208121;0,0964478329918216;0,546288643785222;5,55490664517245e-07;3,76765122834393e-07;1,31623293316005;0,653366804251351;0,185363830196972;0;128008
2020-03-15;1360640,27268418;614,78326710977;228,655999970789;63,608079231355;41,8276351960535;50,3885206612955;36,408881251515;26,3146309996044;0,63278242661738;0,126481220938376;0,0216933666991084;0,00595139374079828;0,0833083195288627;107,194176486353;0,0028335332337011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116,795700898078;0,615850561572263;0,204020665779152;0,0282930581208121;0,0964478329918216;0,786908407995663;1,60002190266667e-06;1,04453123814942e-06;2,34978011808637;1,03354718492632;0,185363830196972;0;128008
2020-03-16;1360450,66970132;635,207680480973;276,025146408328;83,6132318951471;55,8323113878302;66,0395119079079;48,225345211643;35,2528889502351;0,867106285215639;0,187240619350557;0,0359921894481957;0;0,137307471308884;158,238182333627;0,0055103480875165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163,304633677609;0,385907107774211;0,127844366750266;0,0282930581208121;0,0964478329918216;1,09033909401439;4,2923788303594e-06;2,69235692769273e-06;3,89145510031316;1,54167498222679;0,185363830196972;0;128008
